* toek_inlaat_Bolscherbeek
"2004/01/01;00:00:00" 0 < 
"2004/10/29;00:00:00" -4.41248E-03 < 
"2004/10/30;00:00:00" -5.68531E-03 < 
"2004/10/31;00:00:00" -5.515599E-03 < 
"2004/11/01;00:00:00" -4.667046E-03 < 
"2004/11/02;00:00:00" -1.451027E-02 < 
"2004/11/03;00:00:00" -6.618719E-03 < 
"2004/11/04;00:00:00" -4.58219E-03 < 
"2004/11/05;00:00:00" -6.109587E-03 < 
"2004/11/06;00:00:00" -4.751901E-03 < 
"2004/11/07;00:00:00" -5.600455E-03 < 
"2004/11/08;00:00:00" -5.091323E-03 < 
"2004/11/09;00:00:00" -5.515599E-03 < 
"2004/11/10;00:00:00" -1.951674E-03 < 
"2004/11/11;00:00:00" 0 < 
"2004/11/12;00:00:00" 0 < 
"2004/11/13;00:00:00" 0 < 
"2004/11/14;00:00:00" 0 < 
"2004/11/15;00:00:00" 0 < 
"2004/11/16;00:00:00" 0 < 
"2004/11/17;00:00:00" 0 < 
"2004/11/18;00:00:00" 0 < 
"2004/11/19;00:00:00" 0 < 
"2004/11/20;00:00:00" 0 < 
"2004/11/21;00:00:00" 0 < 
"2004/11/22;00:00:00" 0 < 
"2004/11/23;00:00:00" 0 < 
"2004/11/24;00:00:00" 0 < 
"2004/11/25;00:00:00" 0 < 
"2004/11/26;00:00:00" 0 < 
"2004/11/27;00:00:00" 0 < 
"2004/11/28;00:00:00" 0 < 
"2004/11/29;00:00:00" 0 < 
"2004/11/30;00:00:00" 0 < 
"2004/12/01;00:00:00" 0 < 
"2004/12/02;00:00:00" 0 < 
"2004/12/03;00:00:00" 0 < 
"2004/12/04;00:00:00" 0 < 
"2004/12/05;00:00:00" -8.48554E-05 < 
"2004/12/06;00:00:00" 0 < 
"2004/12/07;00:00:00" 0 < 
"2004/12/08;00:00:00" 0 < 
"2004/12/09;00:00:00" 0 < 
"2004/12/10;00:00:00" 0 < 
"2004/12/11;00:00:00" 0 < 
"2004/12/12;00:00:00" 0 < 
"2004/12/13;00:00:00" 0 < 
"2004/12/14;00:00:00" 0 < 
"2004/12/15;00:00:00" 0 < 
"2004/12/16;00:00:00" 0 < 
"2004/12/17;00:00:00" 0 < 
"2004/12/18;00:00:00" 0 < 
"2004/12/19;00:00:00" -8.48554E-05 < 
"2004/12/20;00:00:00" 0 < 
"2004/12/21;00:00:00" 0 < 
"2004/12/22;00:00:00" 0 < 
"2004/12/23;00:00:00" 0 < 
"2004/12/24;00:00:00" 0 < 
"2004/12/25;00:00:00" 0 < 
"2004/12/26;00:00:00" 0 < 
"2004/12/27;00:00:00" 0 < 
"2004/12/28;00:00:00" 0 < 
"2004/12/29;00:00:00" 0 < 
"2004/12/30;00:00:00" 0 < 
"2004/12/31;00:00:00" 0 < 
